ID,Salary,DOJ,DOL,Designation,JobCity,Gender,10percentage,10board,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Dyear,12gyear,gyear,12GradAge,GradAge
661546,280000,2014-10-01,2015-04-01 00:00:00,faculty,New Delhi,m,72.3,icse,60.2,cbse,8546,2,B.Tech/B.E.,EC,69.38,8546,1.0,Rajasthan,555,475,415,0.694479327708463,455.0,366.0,407.0,407.0,433.0,393.0,348.0,1.4208,0.5454,-0.2974,1.0333,-0.6692,1990,1970,1970,20,20
87067,215000,2014-10-01,2015-03-01 00:00:00,entry level management trainee,New Delhi,f,69.0,cbse,62.6,cbse,5605,2,B.Tech/B.E.,EL,76.25,5605,1.0,Madhya Pradesh,395,455,475,0.694479327708463,195.0,366.0,407.0,407.0,433.0,356.0,348.0,-0.4173,0.1888,-0.4891,0.4148,0.8183,1987,1970,1970,17,17
836060,145000,2014-06-01,2014-08-01 00:00:00,customer service representative,Jaipur,m,80.0,state board,70.0,state,9699,2,B.Tech/B.E.,EC,55.0,9699,1.0,Rajasthan,430,450,385,0.649389714846691,455.0,333.0,407.0,407.0,433.0,356.0,348.0,0.1282,-0.1206,0.9322,1.5404,0.0973,1993,1970,1970,23,23
58674,445000,2011-11-01,present,software test engineer,Pune,f,73.33,,71.33,,331,2,MCA,CS,61.0,331,1.0,Maharashtra,375,535,534,0.600057182338341,435.0,333.0,407.0,407.0,433.0,356.0,348.0,-2.272,-0.2793,-1.2148,0.8848,-0.7615,1987,1970,1970,17,17
1255801,315000,2015-07-01,present,firmware engineer,noida ,m,86.16,cbse,70.08,cbse,7376,2,B.Tech/B.E.,EC,63.13,7376,1.0,Uttar Pradesh,455,595,500,0.207392169717661,225.0,260.0,407.0,407.0,433.0,356.0,348.0,0.99,1.0449,1.7007,-2.0092,0.2889,1993,1970,1970,23,23
662008,100000,2013-10-01,2015-02-01 00:00:00,php developer,Kolkata,f,75.0,state board,78.0,state,12992,2,B.Tech/B.E.,CS,71.1,12992,1.0,West Bengal,415,440,355,0.488347976782714,405.0,333.0,407.0,407.0,433.0,356.0,348.0,0.8463,1.3779,1.0859,-0.995,1.247,1987,1970,1970,17,17
1245234,200000,2015-01-01,2015-04-01 00:00:00,software developer,Noida,m,56.0,cbse,56.0,state,51,2,MCA,CS,62.0,51,1.0,Uttar Pradesh,605,470,355,0.843123726665742,515.0,333.0,407.0,407.0,433.0,356.0,348.0,0.7027,0.8784,0.3174,-1.1218,0.4805,1992,1970,1970,22,22
1259641,220000,2014-10-01,present,research associate,Hyderabad,f,87.0,cbse,60.0,cbse,973,2,B.Tech/B.E.,CS,70.82,973,1.0,Uttar Pradesh,640,605,400,0.842248322257836,425.0,333.0,469.0,407.0,433.0,356.0,348.0,0.8463,1.2114,1.2396,-0.1076,1.247,1992,1970,1970,22,22
525290,370000,2013-03-01,present,project engineer,Kolkata,m,79.25,wbbse,80.0,state,6814,2,B.Tech/B.E.,CS,79.9,6814,1.0,West Bengal,545,580,430,0.635978756456794,445.0,333.0,407.0,407.0,433.0,356.0,348.0,0.8192,1.0858,-0.4891,-0.7603,-0.1295,1991,1970,1970,21,21
324269,145000,2013-05-01,present,research analyst,Pune,m,88.66,maharashtra state board,84.33,state,7236,2,B.Tech/B.E.,EC,60.0,7236,1.0,Maharashtra,495,565,575,0.376059586651545,335.0,300.0,407.0,407.0,433.0,260.0,348.0,1.2828,1.7878,1.1437,-0.6428,0.5024,1991,1970,1970,21,21
1151485,275000,2014-04-01,2015-04-01 00:00:00,quality engineer,Bangalore,m,80.8,state board,75.0,state,6836,2,B.Tech/B.E.,EC,77.38,6836,1.0,Karnataka,405,470,370,0.649389714846691,475.0,333.0,500.0,407.0,433.0,356.0,348.0,1.4208,-0.7866,-0.1437,-1.5021,-0.4776,1991,1970,1970,21,21
1274522,325000,2014-10-01,2015-12-01 00:00:00,software engineer,Gurgaon,m,70.0,icse,65.0,cbse,1139,2,B.Tech/B.E.,CS,66.0,1139,1.0,Chhattisgarh,405,470,545,0.649389714846691,455.0,333.0,407.0,407.0,433.0,356.0,348.0,0.4155,0.3789,-0.9122,-1.1218,-0.8608,1992,1970,1970,22,22
843467,275000,2013-07-01,2013-09-01 00:00:00,programmer,Bangalore,m,81.16,icse,68.5,icse,1087,2,B.Tech/B.E.,EC,61.5,1087,1.0,Orissa,605,520,325,0.338786347219528,455.0,292.0,407.0,407.0,433.0,356.0,348.0,1.4208,1.2114,0.6248,-0.995,-0.2859,1990,1970,1970,20,20
318391,425000,2012-06-01,present,systems engineer,HYDERABAD,f,83.5,ssc,94.2,state,5071,2,B.Tech/B.E.,CS,88.2,5071,1.0,Andhra Pradesh,515,475,445,0.670743151433127,455.0,333.0,407.0,407.0,433.0,356.0,348.0,0.6646,1.4368,-0.0537,0.884829999999999,0.5024,1990,1970,1970,20,20
60260,450000,2011-04-01,2014-12-01 00:00:00,software engineer,Bangalore,m,65.0,icse board,66.0,icse,501,2,B.Tech/B.E.,CS,64.0,501,1.0,Uttar Pradesh,515,565,554,0.600057182338341,435.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.7264,0.1888,-1.2148,-0.5253,1.1343,1988,1970,1970,18,18
1026621,300000,2014-09-01,present,software developer,Bangalore,f,88.0,state board,88.0,state,9282,2,B.Tech/B.E.,CS,70.12,9282,1.0,Andhra Pradesh,710,605,605,0.744758354008939,405.0,333.0,438.0,407.0,433.0,356.0,348.0,0.5591,1.2114,1.8543,0.1459,0.0973,1992,1970,1970,22,22
112994,470000,2011-03-01,present,senior systems engineer,Jaipur,m,79.0,cbse,76.6,cbse,996,2,B.Tech/B.E.,CS,77.85,996,1.0,Rajasthan,635,495,495,0.670743151433127,455.0,333.0,407.0,407.0,433.0,356.0,348.0,0.8192,-0.5913,0.2366,-0.7603,-0.1295,1988,1970,1970,18,18
1123186,120000,2014-05-01,present,technical support executive,,m,55.6,state board,50.8,state,12992,2,MCA,CS,80.03,12992,1.0,West Bengal,440,425,370,0.23780283983757,415.0,333.0,315.0,407.0,433.0,356.0,348.0,-0.0154,0.8784,1.2396,1.2869,0.8637,1988,1970,1970,18,18
1085716,300000,2014-03-01,2014-04-01 00:00:00,business analyst,Bangalore,m,75.0,state board,72.0,state,7738,2,B.Tech/B.E.,CS,80.0,7738,1.0,Uttar Pradesh,475,470,415,0.911395278391328,595.0,333.0,500.0,407.0,433.0,356.0,348.0,0.8463,1.0449,1.3933,-1.6289,-0.2859,1992,1970,1970,22,22
43693,205000,2011-12-01,present,electrical engineer,Chennai,m,84.6,,66.5,,417,2,B.Tech/B.E.,EC,66.7,417,1.0,Tamil Nadu,345,255,395,0.0587928000083534,195.0,200.0,407.0,407.0,433.0,356.0,348.0,-0.1082,0.0328,-0.1988,0.2973,-0.7615,1989,1970,1970,19,19
836781,310000,2013-06-01,present,software engineer,Pune,m,79.0,state board,76.4,state,11583,2,B.Tech/B.E.,EC,65.0,11583,1.0,Maharashtra,605,510,515,0.649389714846691,345.0,333.0,346.0,407.0,433.0,356.0,348.0,1.7081,0.8784,1.547,-1.6289,-0.0943,1989,1970,1970,19,19
682615,300000,2014-09-01,present,qa analyst,,f,62.0,cbse,61.0,cbse,2637,2,B.Tech/B.E.,CS,70.0,2637,1.0,Haryana,250,305,385,0.10487135986097,275.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.5116,0.8229,0.8809,0.0192,1.6302,1991,1970,1970,21,21
773975,460000,2013-06-01,present,technical support engineer,,m,62.0,state board,61.0,state,272,2,M.Tech./M.E.,CS,63.0,272,1.0,Punjab,465,595,605,0.793580614548506,495.0,333.0,407.0,407.0,433.0,356.0,348.0,-1.1644,-1.6191,-1.2196,-0.1076,-2.2021,1990,1970,1970,20,20
1190941,320000,2015-03-01,present,assistant system engineer,,m,86.0,state board,92.0,state,1947,2,B.Tech/B.E.,EC,72.0,1947,1.0,Andhra Pradesh,350,590,570,0.493596387301038,415.0,324.0,407.0,407.0,433.0,356.0,348.0,0.8463,0.0459,-0.2974,-0.7415,-0.4776,1993,1970,1970,23,23
957046,340000,2014-12-01,2015-05-01 00:00:00,application developer,Navi Mumbai,f,85.8,cbse,65.8,cbse,7627,2,B.Tech/B.E.,CS,69.7,7627,1.0,Uttar Pradesh,615,630,750,0.622642915849938,485.0,333.0,407.0,407.0,433.0,356.0,348.0,0.8463,1.0449,0.01,-0.2344,0.4805,1993,1970,1970,23,23
1074693,120000,2014-05-01,2015-01-01 00:00:00,android developer,Noida,m,68.4,state board,61.0,state,982,2,B.Tech/B.E.,CS,62.2,982,1.0,Rajasthan,440,375,330,0.23780283983757,455.0,333.0,315.0,407.0,433.0,356.0,348.0,-1.7389,-1.2861,-0.4511,0.7798,-1.8189,1992,1970,1970,22,22
30122,100000,2011-07-01,2012-05-01 00:00:00,web developer,Noida,m,51.0,up board,48.0,state,350,2,MCA,CS,59.0,350,1.0,Uttar Pradesh,275,365,395,0.525922584252055,415.0,333.0,407.0,407.0,433.0,356.0,348.0,0.2009,-0.2793,0.2366,1.4724,0.0284,1985,1970,1970,15,15
985092,510000,2014-09-01,present,application engineer,Noida,m,79.6,cbse,73.2,cbse,4948,2,B.Tech/B.E.,EC,66.96,4948,1.0,Rajasthan,535,640,630,0.338786347219528,455.0,292.0,407.0,407.0,433.0,356.0,348.0,-1.1644,0.2124,0.3174,0.9066,-0.4776,1991,1970,1970,21,21
1059903,300000,2012-07-01,present,production engineer,Indore,m,63.4,state board,63.0,state,6595,2,B.Tech/B.E.,EC,69.3,6595,1.0,Madhya Pradesh,360,350,320,0.600643959446608,455.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.4463,-1.1196,-1.6807,-0.4879,-1.244,1989,1970,1970,19,19
246607,480000,2011-10-01,2015-04-01 00:00:00,senior systems engineer,mysore,m,86.53,board of secondary education(bse) orissa,71.55,state,6570,2,B.Tech/B.E.,CS,78.5,6570,1.0,Orissa,515,505,454,0.704090412131314,465.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.1082,0.9688,0.8171,-0.8778,0.3444,1989,1970,1970,19,19
295383,170000,2011-11-01,2012-05-01 00:00:00,project coordinator,,f,76.18,little jacky matric higher secondary school,86.33,state,1034,2,B.Tech/B.E.,CS,73.46,1034,1.0,Tamil Nadu,485,545,385,0.635978756456794,445.0,333.0,407.0,407.0,433.0,356.0,348.0,0.3555,1.2808,0.2366,1.3549,1.2923,1989,1970,1970,19,19
1087220,340000,2015-01-01,present,software engineer,Hyderabad,m,91.43,icse,74.0,cbse,5666,2,B.Tech/B.E.,CS,70.0,5666,1.0,Telangana,665,460,570,0.144789889482462,445.0,333.0,284.0,407.0,433.0,356.0,348.0,0.4155,0.3789,-0.1437,-0.7415,-0.2859,1991,1970,1970,21,21
50876,640000,2010-04-01,present,programmer analyst,Bangalore,m,78.0,,71.3,,5400,2,B.Tech/B.E.,CS,67.0,5400,1.0,Madhya Pradesh,455,605,625,0.916869961103619,555.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.2628,-0.5913,0.2366,-0.1727,0.8183,1987,1970,1970,17,17
815219,330000,2013-12-01,2015-04-01 00:00:00,software engineer,Chennai,m,76.17,state board,72.0,cbse,10991,2,B.Tech/B.E.,CS,78.0,10991,1.0,Rajasthan,510,535,605,0.819416529835888,505.0,333.0,407.0,407.0,433.0,356.0,348.0,0.4155,-0.7866,-1.2196,1.1601,-1.8189,1992,1970,1970,22,22
794194,225000,2014-07-01,2015-07-01 00:00:00,system engineer,THANE,m,82.4,cbse,72.0,cbse,8350,2,B.Tech/B.E.,EC,64.06,8350,1.0,Uttar Pradesh,485,525,545,0.338786347219528,455.0,292.0,407.0,407.0,433.0,356.0,348.0,-0.0154,0.3789,0.6248,0.9066,0.6721,1990,1970,1970,20,20
261236,180000,2011-01-01,2011-03-01 00:00:00,software developer,Noida,m,58.0,uttar pradesh board,57.6,state,6874,2,B.Tech/B.E.,CS,61.9,6874,1.0,Uttarakhand,265,375,365,0.165633091512476,305.0,333.0,407.0,407.0,433.0,356.0,348.0,0.8192,0.8128,-0.1988,0.1798,-0.2875,1985,1970,1970,15,15
354011,440000,2012-10-01,2015-04-01 00:00:00,application developer,Bangalore,f,79.0,cbse,83.4,cbse,8286,2,B.Tech/B.E.,EC,72.7,8286,1.0,Jammu and Kashmir,535,485,525,0.376059586651545,455.0,300.0,407.0,407.0,433.0,393.0,348.0,0.3555,0.6178,0.7083,0.2973,-0.2875,1990,1970,1970,20,20
407824,305000,2014-01-01,2015-04-01 00:00:00,software engineer,Bangalore,f,90.04,,75.16,,3801,2,B.Tech/B.E.,EC,77.0,3801,1.0,Karnataka,505,495,615,0.538386892985096,475.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.0696,0.0328,-0.1988,0.0035,-0.9194,1990,1970,1970,20,20
483864,500000,2012-10-01,present,software engineer,Gurgaon,f,76.0,cbse,76.6,cbse,12104,2,B.Tech/B.E.,CS,77.58,12104,1.0,Haryana,595,645,495,0.864685413370085,525.0,333.0,407.0,407.0,433.0,356.0,348.0,-2.5811,-0.2012,0.5994,0.1798,0.1864,1991,1970,1970,21,21
302031,270000,2013-01-01,2013-10-01 00:00:00,network engineer,Mysore,m,60.4,cbse,60.0,cbse,75,2,B.Tech/B.E.,EC,62.0,75,1.0,Uttar Pradesh,395,425,395,0.655766942617211,455.0,333.0,407.0,407.0,433.0,366.0,348.0,-0.2628,0.3448,-0.1988,0.5323,0.6603,1988,1970,1970,18,18
823180,300000,2014-06-01,present,java software engineer,Noida,m,74.23,state board,77.77,state,272,2,B.Tech/B.E.,CS,75.6,272,1.0,Punjab,475,435,430,0.819416529835888,505.0,333.0,407.0,407.0,433.0,356.0,348.0,0.2718,1.0449,0.1637,0.1459,0.8637,1993,1970,1970,23,23
614524,315000,2014-11-01,present,programmer analyst,,f,82.3,cbse,89.6,state,272,2,B.Tech/B.E.,EC,67.95,272,1.0,Punjab,555,580,355,0.444617716881577,345.0,333.0,407.0,407.0,393.0,356.0,348.0,-0.159,-1.1196,1.2396,1.6672,0.6721,1991,1970,1970,21,21
796063,300000,2014-11-01,2015-03-01 00:00:00,programmer analyst,Kolkata,m,90.0,cbse,86.4,cbse,222,2,B.Tech/B.E.,EL,65.7,222,1.0,Jharkhand,605,325,515,0.837620725714257,334.0,333.0,407.0,407.0,500.0,356.0,348.0,0.1282,-0.2871,1.3933,0.653,-0.6692,1992,1970,1970,22,22
340246,320000,2013-03-01,present,production engineer,New Delhi,m,84.2,cbse,67.0,cbse,10932,2,B.Tech/B.E.,EC,69.88,10932,1.0,Uttar Pradesh,495,385,505,0.910770164246022,445.0,433.0,407.0,407.0,433.0,260.0,348.0,-1.0355,1.2028,0.3817,0.64983,-0.1295,1992,1970,1970,22,22
359281,180000,2013-04-01,present,sap consultant,Thiruvananthapuram,m,86.4,cbse,80.4,cbse,1275,2,B.Tech/B.E.,CS,61.54,1275,1.0,Kerala,585,505,605,0.670743151433127,455.0,333.0,407.0,407.0,433.0,356.0,348.0,0.51,0.5008,-0.4891,-0.8778,0.1864,1990,1970,1970,20,20
206734,675000,2011-11-01,present,senior software engineer,Noida,m,60.0,,59.0,,144,2,B.Tech/B.E.,CS,67.0,144,1.0,Uttar Pradesh,515,555,425,0.600057182338341,435.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.880999999999999,-0.2793,-0.6343,-0.6428,-2.9731,1988,1970,1970,18,18
1044420,120000,2014-11-01,2015-04-01 00:00:00,.net developer,Punchkula,m,60.8,state board,63.0,state,8116,2,B.Tech/B.E.,CS,68.0,8116,1.0,Tamil Nadu,440,400,310,0.144789889482462,345.0,333.0,284.0,407.0,433.0,356.0,348.0,0.4155,-1.1196,0.7785,-0.1076,-0.2859,1992,1970,1970,22,22
902366,325000,2014-09-01,present,software engineer,Greater Noida,m,82.8,cbse,73.6,cbse,3918,2,B.Tech/B.E.,CS,67.5,3918,1.0,Karnataka,520,450,575,0.744758354008939,545.0,333.0,438.0,407.0,433.0,356.0,348.0,-0.159,0.0459,0.7785,-1.1218,-0.0943,1992,1970,1970,22,22
529858,350000,2014-02-01,2015-04-01 00:00:00,system engineer,Bangalore,m,82.6,cbse,63.6,cbse,11759,2,B.Tech/B.E.,CS,71.0,11759,1.0,Uttarakhand,535,525,530,0.735795709224656,475.0,333.0,407.0,407.0,433.0,356.0,348.0,0.8192,-0.9033,-1.5776,-1.1128,-0.1295,1991,1970,1970,21,21
801733,205000,2014-04-01,present,quality analyst,Hyderabad,f,74.0,state board,61.1,state,14382,2,B.Tech/B.E.,CS,71.0,14382,1.0,Telangana,500,460,235,0.0800552813405495,275.0,333.0,253.0,407.0,433.0,356.0,348.0,1.1336,0.3789,0.6248,-1.8824,0.8637,1992,1970,1970,22,22
434552,300000,2014-06-01,2015-04-01 00:00:00,marketing coordinator,Bhubaneshwar,m,89.8,,66.6,,3054,2,B.Tech/B.E.,EC,55.33,3054,1.0,Orissa,555,205,435,0.649389714846691,455.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.880999999999999,-0.2793,0.9623,1.1199,0.1864,1989,1970,1970,19,19
1097197,325000,2014-03-01,2015-04-01 00:00:00,systems engineer,Pune ,f,88.67,state board,86.8,state,9815,2,B.Tech/B.E.,EC,74.94,9815,1.0,Telangana,570,590,620,0.649389714846691,335.0,333.0,407.0,407.0,433.0,356.0,348.0,0.8463,0.2124,-0.1437,-1.2486,-1.0524,1992,1970,1970,22,22
925705,105000,2013-12-01,2014-05-01 00:00:00,system administrator,,m,64.66,state board,63.0,state,279,2,B.Tech/B.E.,CS,67.0,279,1.0,Uttar Pradesh,370,410,470,0.842248322257836,415.0,333.0,469.0,407.0,433.0,356.0,348.0,0.2718,-1.1196,-1.8344,-0.7415,-1.8189,1992,1970,1970,22,22
36759,250000,2010-11-01,present,senior engineer,Greater Noida,m,78.0,cbse,77.0,cbse,382,2,B.Tech/B.E.,EC,68.64,382,1.0,Uttar Pradesh,505,555,554,0.910770164246022,275.0,433.0,407.0,407.0,433.0,313.0,348.0,-0.2628,0.0328,-1.5051,-0.6428,1.1343,1989,1970,1970,19,19
198026,340000,2013-04-01,2015-04-01 00:00:00,software engineer,Gurgaon,m,77.8,cbse,79.6,cbse,13,1,B.Tech/B.E.,CS,70.12,13,1.0,Delhi,535,445,465,0.735795709224656,475.0,333.0,407.0,407.0,433.0,356.0,348.0,-1.0355,0.3448,0.8171,0.6498,-0.4455,1989,1970,1970,19,19
964319,195000,2014-10-01,2015-01-01 00:00:00,business development managerde,coimbatore,m,79.6,matriculation,87.58,,7586,2,B.Tech/B.E.,CS,66.3,7586,1.0,Tamil Nadu,380,355,210,0.144789889482462,285.0,333.0,284.0,407.0,433.0,356.0,348.0,0.8463,0.7119,0.4711,1.1601,0.4805,1991,1970,1970,21,21
1089133,320000,2014-07-01,present,engineer,Noida,m,89.5,cbse,81.4,cbse,153,2,B.Tech/B.E.,ME,60.0,153,1.0,Punjab,735,510,585,0.725984147969479,455.0,333.0,407.0,438.0,433.0,356.0,348.0,0.2718,0.3789,-0.6048,-0.7415,0.0973,1991,1970,1970,21,21
633445,360000,2014-03-01,present,assistant system engineer,Noida,m,81.2,cbse,76.4,cbse,11630,2,B.Tech/B.E.,ME,72.3,11630,1.0,Uttar Pradesh,765,605,665,0.755375120895548,455.0,333.0,407.0,446.0,433.0,356.0,348.0,1.5644,0.7119,1.2396,-2.3895,1.247,1991,1970,1970,21,21
1062173,145000,2013-09-01,2014-04-01 00:00:00,network administrator,,m,80.0,state board,89.0,state,4557,2,B.Tech/B.E.,CS,62.0,4557,1.0,Telangana,325,530,405,0.356536487724475,275.0,333.0,346.0,407.0,433.0,356.0,348.0,0.99,0.3789,-0.2974,-1.1218,-1.244,1992,1970,1970,22,22
991197,100000,2014-10-01,2015-01-01 00:00:00,web developer,Mysore,m,78.0,state board,62.0,state,5908,2,B.Tech/B.E.,CS,60.0,5908,1.0,Karnataka,525,435,405,0.744758354008939,415.0,333.0,438.0,407.0,433.0,356.0,348.0,-2.3134,-0.1206,-0.2974,0.1459,-1.6273,1993,1970,1970,23,23
53690,325000,2011-07-01,2015-04-01 00:00:00,project engineer,Dhanbad,m,72.0,icse,62.0,icse,477,2,B.Tech/B.E.,EC,53.0,477,1.0,Maharashtra,335,335,405,0.376059586651545,275.0,300.0,407.0,407.0,433.0,356.0,348.0,0.0464,0.0328,-0.1988,-0.1727,1.6082,1986,1970,1970,16,16
612253,385000,2013-06-01,present,engineer,,m,64.56,cbse,66.66,cbse,64,2,B.Tech/B.E.,EL,65.02,64,1.0,Uttar Pradesh,545,475,485,0.376059586651545,455.0,300.0,407.0,407.0,433.0,356.0,348.0,0.1282,0.0459,0.1637,0.2727,-0.2859,1992,1970,1970,22,22
1218606,120000,2014-11-01,present,software test engineer,Noida,m,60.0,state board,47.0,state,6835,2,B.Tech/B.E.,CS,59.9,6835,1.0,Uttar Pradesh,395,400,390,0.486747008438193,305.0,333.0,376.0,407.0,433.0,356.0,348.0,0.8463,-0.2871,0.01,0.2727,0.0973,1991,1970,1970,21,21
1207950,235000,2014-07-01,present,java software engineer,Mumbai,f,91.12,state board,72.0,state,5216,2,B.Tech/B.E.,CS,74.0,5216,1.0,West Bengal,490,470,585,0.953899775079926,475.0,333.0,530.0,407.0,433.0,356.0,348.0,1.1336,1.5444,1.547,-1.7556,-0.0943,1992,1970,1970,22,22
611620,615000,2013-06-01,present,quality engineer,Noida,m,80.0,state board,77.2,cbse,64,2,B.Tech/B.E.,CS,76.76,64,1.0,Uttar Pradesh,475,630,810,0.974396112538398,615.0,333.0,407.0,407.0,433.0,356.0,348.0,-1.8825,-0.7866,0.3174,1.0333,-1.8189,1993,1970,1970,23,23
721786,105000,2014-11-01,2014-02-01 00:00:00,web developer,Hyderabad,m,73.08,state board,71.2,state,9774,2,B.Tech/B.E.,EC,64.46,9774,1.0,Telangana,405,400,430,0.538386892985096,385.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.7335,-0.9531,0.6248,0.2727,-1.8189,1991,1970,1970,21,21
992663,290000,2014-07-01,present,software developer,Bangalore,f,88.6,cbse,78.0,cbse,8297,2,B.Tech/B.E.,CS,84.0,8297,1.0,West Bengal,455,560,630,0.0409993103614119,495.0,333.0,223.0,407.0,433.0,356.0,348.0,0.4155,-0.1206,-0.2974,1.1601,0.0973,1990,1970,1970,20,20
924485,145000,2014-04-01,present,php developer,Lucknow,m,72.0,cbse,54.0,cbse,429,2,B.Tech/B.E.,CS,64.0,429,1.0,Uttar Pradesh,335,535,400,0.486747008438193,395.0,333.0,376.0,407.0,433.0,356.0,348.0,-1.1644,-0.2871,0.6248,0.1459,-0.0943,1991,1970,1970,21,21
861982,305000,2013-09-01,2015-04-01 00:00:00,software engineer,Noida,m,85.0,icse,80.0,icse,65,2,B.Tech/B.E.,EC,63.0,65,1.0,Uttar Pradesh,660,585,620,0.0219691089363428,455.0,164.0,376.0,407.0,433.0,356.0,348.0,1.2772,-0.6201,-0.1437,-1.6289,-0.0943,1991,1970,1970,21,21
813473,275000,2013-07-01,2014-04-01 00:00:00,technical support specialist,Noida,f,78.33,cbse,67.6,cbse,15866,2,B.Tech/B.E.,CS,65.72,15866,1.0,Haryana,510,655,605,0.488347976782714,405.0,333.0,407.0,407.0,433.0,356.0,348.0,1.8517,1.3779,1.0859,-2.136,1.6302,1992,1970,1970,22,22
126316,180000,2010-12-01,2011-12-01 00:00:00,data analyst,Hyderabad,m,81.33,ssc,91.9,state,448,2,B.Tech/B.E.,EC,70.56,448,1.0,Tamil Nadu,325,295,575,0.694479327708463,225.0,366.0,407.0,407.0,433.0,356.0,348.0,-0.4173,-0.9033,-0.1988,-0.5253,-0.4455,1989,1970,1970,19,19
333433,140000,2013-01-01,2015-02-01 00:00:00,business development executive,,f,77.8,cbse,67.6,cbse,6434,2,B.Tech/B.E.,EC,83.5,6434,1.0,Uttarakhand,425,455,555,0.694479327708463,455.0,366.0,407.0,407.0,433.0,313.0,348.0,-0.4173,-0.0842,-0.1626,0.53233,-0.6035,1987,1970,1970,17,17
1088496,120000,2014-08-01,present,junior software engineer,Trivandrum,m,75.0,cbse,80.0,state,10361,2,B.Tech/B.E.,EC,60.85,10361,1.0,Kerala,570,580,750,0.649389714846691,495.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.4463,0.0459,-0.7585,-1.2486,-0.4776,1990,1970,1970,20,20
474217,320000,2012-06-01,present,electrical project engineer,Bhubaneswar,m,73.0,"bsc,orissa",63.1,state,9786,2,B.Tech/B.E.,EL,73.2,9786,1.0,Orissa,355,425,505,0.229481754911755,455.0,266.0,407.0,332.0,433.0,356.0,348.0,0.8192,1.5538,0.925999999999999,-0.0552,0.3444,1991,1970,1970,21,21
728009,405000,2013-08-01,present,system engineer,Hyderabad,m,77.0,cbse,60.2,cbse,4971,2,B.Tech/B.E.,CS,68.5,4971,1.0,Uttar Pradesh,570,475,500,0.488347976782714,405.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.0154,-2.1186,0.1637,1.6672,-1.6273,1989,1970,1970,19,19
895695,325000,2014-06-01,2015-10-01 00:00:00,systems engineer,Pune,m,78.0,cbse,76.6,cbse,119,1,B.Tech/B.E.,CS,75.0,119,1.0,Uttar Pradesh,590,555,545,0.911395278391328,525.0,333.0,500.0,407.0,433.0,356.0,348.0,-0.159,-0.2871,0.01,-0.6147,0.2889,1992,1970,1970,22,22
755080,340000,2014-06-01,2015-04-01 00:00:00,asp.net developer,Kolkata,m,87.0,state board,79.0,state,1906,2,B.Tech/B.E.,CS,78.0,1906,1.0,West Bengal,510,605,445,0.563267823666597,425.0,196.0,407.0,407.0,433.0,356.0,348.0,-2.8879,-4.2831,-3.2176,-1.1218,-5.2679,1992,1970,1970,22,22
211700,225000,2011-11-01,2013-04-01 00:00:00,quality analyst,Gurgaon,f,72.0,cbse,69.0,cbse,378,2,B.Tech/B.E.,CS,72.0,378,1.0,Haryana,505,345,365,0.342314899911815,365.0,333.0,407.0,407.0,433.0,356.0,348.0,0.51,0.1888,0.2366,-0.4078,0.5024,1989,1970,1970,19,19
954862,200000,2014-12-01,2015-06-01 00:00:00,application developer,kolkata,m,73.0,state board,61.0,state,11544,2,B.Tech/B.E.,CS,58.0,11544,1.0,Karnataka,520,390,320,0.622642915849938,415.0,333.0,407.0,407.0,433.0,356.0,348.0,0.1282,1.3779,0.6248,-0.2344,0.6721,1990,1970,1970,20,20
1296310,225000,2014-09-01,present,customer service,New Delhi,m,78.0,state board,72.0,state,6874,2,B.Tech/B.E.,CS,64.0,6874,1.0,Uttarakhand,595,530,525,0.486747008438193,445.0,333.0,376.0,407.0,433.0,356.0,348.0,1.4208,1.2114,0.3174,-0.995,1.4386,1991,1970,1970,21,21
1271681,335000,2015-03-01,present,programmer analyst,Chennai,m,73.0,state board,68.46,state,3136,1,B.Tech/B.E.,CS,63.0,3136,1.0,Rajasthan,420,485,545,0.916869961103619,555.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.8772,0.5454,-0.1437,0.653,-0.2859,1992,1970,1970,22,22
582303,350000,2013-12-01,2014-09-01 00:00:00,graduate engineer trainee,Noida,m,84.0,cbse,85.2,cbse,8195,1,B.Tech/B.E.,EC,78.59,8195,1.0,Delhi,625,605,735,0.376059586651545,455.0,300.0,407.0,407.0,433.0,446.0,348.0,-1.0208,1.0449,-1.3733,-1.8824,1.0554,1991,1970,1970,21,21
